ID,DATE,BOROUGH,LAT,LON,NUM_CASUALTIES,NUM_FATAL,NUM_SERIOUS,NUM_SLIGHT
22505,2005-06-16T14:35:00Z,Brent,51.586636,-0.30625,1,0,0,1
393645,2005-06-16T14:35:00Z,Brent,51.586636,-0.30625,1,0,0,1
48255,2006-10-12T09:00:00Z,Brent,51.584159,-0.265926,1,0,0,1
419395,2006-10-12T09:00:00Z,Brent,51.584159,-0.265926,1,0,0,1
442625,2007-10-19T01:38:00Z,Brent,51.529853,-0.194895,1,0,0,1
71485,2007-10-19T01:38:00Z,Brent,51.529853,-0.194895,1,0,0,1
289518,2016-10-28T14:18:00Z,Brent,51.553989,-0.293471,1,0,0,1
660658,2016-10-28T14:18:00Z,Brent,51.553989,-0.293471,1,0,0,1
141474,2010-06-02T17:30:00Z,Brent,51.540755,-0.255752,1,0,0,1
512614,2010-06-02T17:30:00Z,Brent,51.540755,-0.255752,1,0,0,1
442975,2007-06-03T13:15:00Z,Brent,51.562817,-0.221868,1,0,0,1
71835,2007-06-03T13:15:00Z,Brent,51.562817,-0.221868,1,0,0,1
264321,2015-04-30T16:49:00Z,Brent,51.584476,-0.281359,1,0,0,1
635461,2015-04-30T16:49:00Z,Brent,51.584476,-0.281359,1,0,0,1
442557,2007-07-27T15:56:00Z,Brent,51.537918,-0.198902,1,0,0,1
71417,2007-07-27T15:56:00Z,Brent,51.537918,-0.198902,1,0,0,1
166472,2011-12-13T17:00:00Z,Brent,51.537918,-0.198902,1,0,1,0
537612,2011-12-13T17:00:00Z,Brent,51.537918,-0.198902,1,0,1,0
117819,2009-09-05T15:14:00Z,Brent,51.579839,-0.290193,1,0,0,1
488959,2009-09-05T15:14:00Z,Brent,51.579839,-0.290193,1,0,0,1
22902,2005-06-23T05:45:00Z,Brent,51.543635,-0.202282,2,0,0,2
394042,2005-06-23T05:45:00Z,Brent,51.543635,-0.202282,2,0,0,2
264663,2015-11-16T19:05:00Z,Brent,51.545709,-0.202633,1,0,0,1
635803,2015-11-16T19:05:00Z,Brent,51.545709,-0.202633,1,0,0,1
190306,2012-07-05T10:00:00Z,Brent,51.546386,-0.229432,1,0,0,1
561446,2012-07-05T10:00:00Z,Brent,51.546386,-0.229432,1,0,0,1
71188,2007-05-16T17:00:00Z,Brent,51.541432,-0.258898,1,0,0,1
442328,2007-05-16T17:00:00Z,Brent,51.541432,-0.258898,1,0,0,1
117461,2009-01-17T10:50:00Z,Brent,51.559808,-0.2191,1,0,0,1
488601,2009-01-17T10:50:00Z,Brent,51.559808,-0.2191,1,0,0,1
117439,2009-05-15T08:50:00Z,Brent,51.587184,-0.3006,1,0,0,1
488579,2009-05-15T08:50:00Z,Brent,51.587184,-0.3006,1,0,0,1
238739,2014-01-17T06:35:00Z,Brent,51.587184,-0.3006,1,0,1,0
238748,2014-06-11T15:37:00Z,Brent,51.587184,-0.3006,1,0,0,1
609879,2014-01-17T06:35:00Z,Brent,51.587184,-0.3006,1,0,1,0
609888,2014-06-11T15:37:00Z,Brent,51.587184,-0.3006,1,0,0,1
342119,2018-06-06T07:40:00Z,Brent,51.587184,-0.3006,1,0,1,0
713259,2018-06-06T07:40:00Z,Brent,51.587184,-0.3006,1,0,1,0
358434,2019-07-12T12:50:00Z,Brent,51.585787,-0.288584,1,0,1,0
729574,2019-07-12T12:50:00Z,Brent,51.585787,-0.288584,1,0,1,0
342224,2018-07-10T08:40:00Z,Brent,51.536349,-0.221011,1,0,0,1
713364,2018-07-10T08:40:00Z,Brent,51.536349,-0.221011,1,0,0,1
264206,2015-05-09T06:35:00Z,Brent,51.532346,-0.276979,1,0,0,1
635346,2015-05-09T06:35:00Z,Brent,51.532346,-0.276979,1,0,0,1
316072,2017-04-25T07:36:00Z,Brent,51.584938,-0.282207,1,0,0,1
687212,2017-04-25T07:36:00Z,Brent,51.584938,-0.282207,1,0,0,1
213532,2013-07-12T08:03:00Z,Brent,51.547294,-0.22406,1,0,0,1
584672,2013-07-12T08:03:00Z,Brent,51.547294,-0.22406,1,0,0,1
369764,2019-12-16T07:39:00Z,Brent,51.53982,-0.257561,1,0,0,1
740904,2019-12-16T07:39:00Z,Brent,51.53982,-0.257561,1,0,0,1
141555,2010-06-30T07:45:00Z,Brent,51.560356,-0.219656,1,0,0,1
141723,2010-10-07T09:20:00Z,Brent,51.560356,-0.219656,1,0,0,1
512695,2010-06-30T07:45:00Z,Brent,51.560356,-0.219656,1,0,0,1
512863,2010-10-07T09:20:00Z,Brent,51.560356,-0.219656,1,0,0,1
238965,2014-04-24T00:17:00Z,Brent,51.560356,-0.219656,1,0,0,1
610105,2014-04-24T00:17:00Z,Brent,51.560356,-0.219656,1,0,0,1
22787,2005-05-13T07:15:00Z,Brent,51.533743,-0.225885,1,0,0,1
393927,2005-05-13T07:15:00Z,Brent,51.533743,-0.225885,1,0,0,1
289461,2016-10-13T03:48:00Z,Brent,51.546891,-0.221191,1,0,0,1
660601,2016-10-13T03:48:00Z,Brent,51.546891,-0.221191,1,0,0,1
289233,2016-11-18T08:25:00Z,Brent,51.539057,-0.238368,1,0,0,1
660373,2016-11-18T08:25:00Z,Brent,51.539057,-0.238368,1,0,0,1
369906,2019-12-17T20:29:00Z,Brent,51.531223,-0.216871,1,0,0,1
741046,2019-12-17T20:29:00Z,Brent,51.531223,-0.216871,1,0,0,1
365359,2019-10-19T09:40:00Z,Brent,51.541491,-0.235765,1,0,0,1
736499,2019-10-19T09:40:00Z,Brent,51.541491,-0.235765,1,0,0,1
289933,2016-07-01T17:26:00Z,Brent,51.546805,-0.203744,1,0,0,1
661073,2016-07-01T17:26:00Z,Brent,51.546805,-0.203744,1,0,0,1
190254,2012-05-24T09:35:00Z,Brent,51.547525,-0.294145,1,0,0,1
561394,2012-05-24T09:35:00Z,Brent,51.547525,-0.294145,1,0,0,1
238962,2014-04-15T12:30:00Z,Brent,51.558556,-0.219582,1,0,0,1
610102,2014-04-15T12:30:00Z,Brent,51.558556,-0.219582,1,0,0,1
289666,2016-02-13T18:40:00Z,Brent,51.556036,-0.316907,1,0,0,1
660806,2016-02-13T18:40:00Z,Brent,51.556036,-0.316907,1,0,0,1
341809,2018-01-31T19:02:00Z,Brent,51.567067,-0.321117,1,0,1,0
712949,2018-01-31T19:02:00Z,Brent,51.567067,-0.321117,1,0,1,0
23219,2005-11-30T07:25:00Z,Brent,51.554279,-0.23403,1,0,0,1
394359,2005-11-30T07:25:00Z,Brent,51.554279,-0.23403,1,0,0,1
94952,2008-07-30T19:05:00Z,Brent,51.547482,-0.22463,1,0,0,1
466092,2008-07-30T19:05:00Z,Brent,51.547482,-0.22463,1,0,0,1
117844,2009-09-22T17:45:00Z,Brent,51.547079,-0.204021,1,0,0,1
488984,2009-09-22T17:45:00Z,Brent,51.547079,-0.204021,1,0,0,1
289903,2016-06-21T22:00:00Z,Brent,51.547079,-0.204021,1,0,0,1
661043,2016-06-21T22:00:00Z,Brent,51.547079,-0.204021,1,0,0,1
370317,2019-12-24T07:48:00Z,Brent,51.576212,-0.294904,1,0,0,1
741457,2019-12-24T07:48:00Z,Brent,51.576212,-0.294904,1,0,0,1
190015,2012-01-20T19:30:00Z,Brent,51.540368,-0.253892,1,0,0,1
561155,2012-01-20T19:30:00Z,Brent,51.540368,-0.253892,1,0,0,1
23071,2005-09-16T18:50:00Z,Brent,51.539562,-0.200568,1,0,0,1
394211,2005-09-16T18:50:00Z,Brent,51.539562,-0.200568,1,0,0,1
238835,2014-01-31T16:00:00Z,Brent,51.561581,-0.321031,1,0,0,1
609975,2014-01-31T16:00:00Z,Brent,51.561581,-0.321031,1,0,0,1
190556,2012-11-10T20:00:00Z,Brent,51.549196,-0.242881,1,0,0,1
561696,2012-11-10T20:00:00Z,Brent,51.549196,-0.242881,1,0,0,1
71270,2007-02-10T17:43:00Z,Brent,51.549153,-0.246055,1,0,0,1
442410,2007-02-10T17:43:00Z,Brent,51.549153,-0.246055,1,0,0,1
141782,2010-10-20T08:10:00Z,Brent,51.549153,-0.246055,1,0,0,1
512922,2010-10-20T08:10:00Z,Brent,51.549153,-0.246055,1,0,0,1
213848,2013-12-12T05:54:00Z,Brent,51.533845,-0.274904,1,0,0,1
584988,2013-12-12T05:54:00Z,Brent,51.533845,-0.274904,1,0,0,1
190210,2012-03-06T09:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
561350,2012-03-06T09:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
238949,2014-04-09T09:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
239216,2014-08-09T13:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
610356,2014-08-09T13:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
610089,2014-04-09T09:00:00Z,Brent,51.532088,-0.217587,1,0,0,1
23364,2005-03-28T17:05:00Z,Brent,51.536365,-0.305954,1,0,1,0
394504,2005-03-28T17:05:00Z,Brent,51.536365,-0.305954,1,0,1,0
239282,2014-09-10T16:50:00Z,Brent,51.541233,-0.257608,1,0,0,1
239304,2014-09-05T16:14:00Z,Brent,51.541233,-0.257608,3,0,0,3
610422,2014-09-10T16:50:00Z,Brent,51.541233,-0.257608,1,0,0,1
610444,2014-09-05T16:14:00Z,Brent,51.541233,-0.257608,3,0,0,3
94878,2008-05-13T17:30:00Z,Brent,51.552624,-0.231642,1,0,0,1
466018,2008-05-13T17:30:00Z,Brent,51.552624,-0.231642,1,0,0,1
264477,2015-09-10T18:30:00Z,Brent,51.537633,-0.257457,1,0,0,1
635617,2015-09-10T18:30:00Z,Brent,51.537633,-0.257457,1,0,0,1
48316,2006-11-08T14:55:00Z,Brent,51.553978,-0.243995,1,0,0,1
419456,2006-11-08T14:55:00Z,Brent,51.553978,-0.243995,1,0,0,1
22781,2005-05-10T19:05:00Z,Brent,51.546144,-0.237229,1,0,0,1
393921,2005-05-10T19:05:00Z,Brent,51.546144,-0.237229,1,0,0,1
239243,2014-01-20T20:00:00Z,Brent,51.551861,-0.2347,1,0,0,1
610383,2014-01-20T20:00:00Z,Brent,51.551861,-0.2347,1,0,0,1
264626,2015-11-03T19:09:00Z,Brent,51.552221,-0.301759,1,0,0,1
635766,2015-11-03T19:09:00Z,Brent,51.552221,-0.301759,1,0,0,1
341873,2018-02-21T09:25:00Z,Brent,51.536956,-0.206583,2,0,0,2
713013,2018-02-21T09:25:00Z,Brent,51.536956,-0.206583,2,0,0,2
166362,2011-11-15T19:23:00Z,Brent,51.534076,-0.242021,2,0,0,2
537502,2011-11-15T19:23:00Z,Brent,51.534076,-0.242021,2,0,0,2
315855,2017-01-30T14:10:00Z,Brent,51.54227,-0.254828,1,0,0,1
686995,2017-01-30T14:10:00Z,Brent,51.54227,-0.254828,1,0,0,1
141469,2010-06-03T20:10:00Z,Brent,51.534436,-0.218217,1,0,0,1
512609,2010-06-03T20:10:00Z,Brent,51.534436,-0.218217,1,0,0,1
166557,2011-06-27T22:41:00Z,Brent,51.534436,-0.248063,1,0,1,0
537697,2011-06-27T22:41:00Z,Brent,51.534436,-0.248063,1,0,1,0
341933,2018-03-16T14:48:00Z,Brent,51.547901,-0.240479,1,0,0,1
713073,2018-03-16T14:48:00Z,Brent,51.547901,-0.240479,1,0,0,1
264093,2015-03-16T09:40:00Z,Brent,51.530836,-0.229891,1,0,0,1
635233,2015-03-16T09:40:00Z,Brent,51.530836,-0.229891,1,0,0,1
316016,2017-04-20T06:01:00Z,Brent,51.528273,-0.197409,1,0,0,1
687156,2017-04-20T06:01:00Z,Brent,51.528273,-0.197409,1,0,0,1
213346,2013-04-23T15:40:00Z,Brent,51.552769,-0.296113,1,0,0,1
584486,2013-04-23T15:40:00Z,Brent,51.552769,-0.296113,1,0,0,1
289754,2016-03-20T21:48:00Z,Brent,51.552769,-0.296113,1,0,0,1
660894,2016-03-20T21:48:00Z,Brent,51.552769,-0.296113,1,0,0,1
290013,2016-08-26T18:00:00Z,Brent,51.551286,-0.238329,1,0,0,1
661153,2016-08-26T18:00:00Z,Brent,51.551286,-0.238329,1,0,0,1
117727,2009-06-29T18:45:00Z,Brent,51.541378,-0.249238,1,0,0,1
488867,2009-06-29T18:45:00Z,Brent,51.541378,-0.249238,1,0,0,1
23132,2005-10-05T17:25:00Z,Brent,51.536021,-0.245839,1,0,0,1
394272,2005-10-05T17:25:00Z,Brent,51.536021,-0.245839,1,0,0,1
316281,2017-06-13T09:23:00Z,Brent,51.582896,-0.315049,1,0,0,1
687421,2017-06-13T09:23:00Z,Brent,51.582896,-0.315049,1,0,0,1
289727,2016-03-21T15:55:00Z,Brent,51.553403,-0.217764,1,0,0,1
660867,2016-03-21T15:55:00Z,Brent,51.553403,-0.217764,1,0,0,1
22559,2005-01-22T02:41:00Z,Brent,51.533415,-0.233972,1,0,0,1
393699,2005-01-22T02:41:00Z,Brent,51.533415,-0.233972,1,0,0,1
289593,2016-02-01T08:45:00Z,Brent,51.546563,-0.265337,1,0,1,0
660733,2016-02-01T08:45:00Z,Brent,51.546563,-0.265337,1,0,1,0
141439,2010-05-08T19:30:00Z,Brent,51.553677,-0.212128,4,0,0,4
512579,2010-05-08T19:30:00Z,Brent,51.553677,-0.212128,4,0,0,4
289652,2016-02-19T15:30:00Z,Brent,51.553677,-0.212128,1,0,0,1
660792,2016-02-19T15:30:00Z,Brent,51.553677,-0.212128,1,0,0,1
264350,2015-07-13T10:40:00Z,Brent,51.548723,-0.205687,1,0,0,1
635490,2015-07-13T10:40:00Z,Brent,51.548723,-0.205687,1,0,0,1
315821,2017-01-25T18:23:00Z,Brent,51.548723,-0.205687,1,0,0,1
686961,2017-01-25T18:23:00Z,Brent,51.548723,-0.205687,1,0,0,1
117973,2009-11-18T11:48:00Z,Brent,51.548997,-0.247648,1,0,0,1
489113,2009-11-18T11:48:00Z,Brent,51.548997,-0.247648,1,0,0,1
141339,2010-03-16T07:47:00Z,Brent,51.541163,-0.205264,1,0,0,1
512479,2010-03-16T07:47:00Z,Brent,51.541163,-0.205264,1,0,0,1
48002,2006-06-13T08:06:00Z,Brent,51.551834,-0.3061,1,0,0,1
419142,2006-06-13T08:06:00Z,Brent,51.551834,-0.3061,1,0,0,1
239059,2014-05-29T18:37:00Z,Brent,51.585921,-0.275675,1,0,0,1
610199,2014-05-29T18:37:00Z,Brent,51.585921,-0.275675,1,0,0,1
117737,2009-06-30T08:18:00Z,Brent,51.591638,-0.260877,1,0,0,1
488877,2009-06-30T08:18:00Z,Brent,51.591638,-0.260877,1,0,0,1
239571,2014-12-24T18:16:00Z,Brent,51.534409,-0.204664,1,0,0,1
610711,2014-12-24T18:16:00Z,Brent,51.534409,-0.204664,1,0,0,1
238849,2014-02-06T22:00:00Z,Brent,51.584524,-0.265652,1,0,0,1
609989,2014-02-06T22:00:00Z,Brent,51.584524,-0.265652,1,0,0,1
239352,2014-08-31T18:54:00Z,Brent,51.553548,-0.294064,1,0,0,1
610492,2014-08-31T18:54:00Z,Brent,51.553548,-0.294064,1,0,0,1
341957,2018-03-24T13:43:00Z,Brent,51.544317,-0.211629,1,0,0,1
713097,2018-03-24T13:43:00Z,Brent,51.544317,-0.211629,1,0,0,1
213587,2013-08-30T20:25:00Z,Brent,51.562779,-0.27958,1,0,0,1
584727,2013-08-30T20:25:00Z,Brent,51.562779,-0.27958,1,0,0,1
22848,2005-06-07T08:40:00Z,Brent,51.560302,-0.319635,1,0,0,1
393988,2005-06-07T08:40:00Z,Brent,51.560302,-0.319635,1,0,0,1
166539,2011-03-22T20:07:00Z,Brent,51.542157,-0.259303,1,0,0,1
537679,2011-03-22T20:07:00Z,Brent,51.542157,-0.259303,1,0,0,1
238847,2014-02-24T09:50:00Z,Brent,51.53716,-0.298714,1,0,0,1
609987,2014-02-24T09:50:00Z,Brent,51.53716,-0.298714,1,0,0,1
359363,2019-07-24T14:30:00Z,Brent,51.541077,-0.256792,1,0,0,1
730503,2019-07-24T14:30:00Z,Brent,51.541077,-0.256792,1,0,0,1
353479,2019-05-03T09:15:00Z,Brent,51.562333,-0.221339,1,0,0,1
724619,2019-05-03T09:15:00Z,Brent,51.562333,-0.221339,1,0,0,1
48392,2006-12-21T12:00:00Z,Brent,51.541351,-0.205833,1,0,0,1
419532,2006-12-21T12:00:00Z,Brent,51.541351,-0.205833,1,0,0,1
442525,2007-05-11T14:38:00Z,Brent,51.555219,-0.23082,1,0,0,1
71385,2007-05-11T14:38:00Z,Brent,51.555219,-0.23082,1,0,0,1
141561,2010-07-16T15:10:00Z,Brent,51.555579,-0.316347,1,0,0,1
512701,2010-07-16T15:10:00Z,Brent,51.555579,-0.316347,1,0,0,1
23152,2005-10-21T07:30:00Z,Brent,51.555579,-0.316347,1,0,0,1
394292,2005-10-21T07:30:00Z,Brent,51.555579,-0.316347,1,0,0,1
94835,2008-05-02T19:00:00Z,Brent,51.555939,-0.218963,1,0,0,1
465975,2008-05-02T19:00:00Z,Brent,51.555939,-0.218963,1,0,0,1
341964,2018-03-24T13:55:00Z,Brent,51.563644,-0.22299,1,0,0,1
713104,2018-03-24T13:55:00Z,Brent,51.563644,-0.22299,1,0,0,1
189970,2012-10-18T16:23:00Z,Brent,51.530277,-0.228615,1,0,0,1
561110,2012-10-18T16:23:00Z,Brent,51.530277,-0.228615,1,0,0,1
213343,2013-04-21T13:16:00Z,Brent,51.582466,-0.316364,1,0,0,1
584483,2013-04-21T13:16:00Z,Brent,51.582466,-0.316364,1,0,0,1
23225,2005-11-26T16:40:00Z,Brent,51.536354,-0.208337,1,0,1,0
394365,2005-11-26T16:40:00Z,Brent,51.536354,-0.208337,1,0,1,0
239313,2014-09-16T06:00:00Z,Brent,51.530997,-0.27083,1,0,0,1
610453,2014-09-16T06:00:00Z,Brent,51.530997,-0.27083,1,0,0,1
264770,2015-12-31T14:28:00Z,Brent,51.530997,-0.27083,1,0,0,1
635910,2015-12-31T14:28:00Z,Brent,51.530997,-0.27083,1,0,0,1
264630,2015-11-21T08:26:00Z,Brent,51.565718,-0.265473,1,0,0,1
635770,2015-11-21T08:26:00Z,Brent,51.565718,-0.265473,1,0,0,1
289582,2016-01-28T06:10:00Z,Brent,51.565718,-0.265473,1,0,0,1
660722,2016-01-28T06:10:00Z,Brent,51.565718,-0.265473,1,0,0,1
357438,2019-06-27T16:35:00Z,Brent,51.571752,-0.296774,1,0,0,1
728578,2019-06-27T16:35:00Z,Brent,51.571752,-0.296774,1,0,0,1
442824,2007-06-14T11:20:00Z,Brent,51.538025,-0.302576,2,1,0,1
71684,2007-06-14T11:20:00Z,Brent,51.538025,-0.302576,2,1,0,1
363073,2019-09-18T07:15:00Z,Brent,51.543742,-0.274082,1,0,0,1
734213,2019-09-18T07:15:00Z,Brent,51.543742,-0.274082,1,0,0,1
213206,2013-01-15T14:25:00Z,Brent,51.546133,-0.254536,1,0,0,1
584346,2013-01-15T14:25:00Z,Brent,51.546133,-0.254536,1,0,0,1
264226,2015-05-25T23:30:00Z,Brent,51.533748,-0.21435,1,0,0,1
635366,2015-05-25T23:30:00Z,Brent,51.533748,-0.21435,1,0,0,1
264484,2015-09-02T20:50:00Z,Brent,51.537622,-0.305763,1,0,0,1
635624,2015-09-02T20:50:00Z,Brent,51.537622,-0.305763,1,0,0,1
71329,2007-04-07T15:08:00Z,Brent,51.584814,-0.279903,1,0,0,1
442469,2007-04-07T15:08:00Z,Brent,51.584814,-0.279903,1,0,0,1
190388,2012-08-14T19:07:00Z,Brent,51.564192,-0.223546,1,0,0,1
561528,2012-08-14T19:07:00Z,Brent,51.564192,-0.223546,1,0,0,1
238837,2014-01-22T07:26:00Z,Brent,51.548927,-0.248949,1,0,0,1
609977,2014-01-22T07:26:00Z,Brent,51.548927,-0.248949,1,0,0,1
23057,2005-09-13T09:15:00Z,Brent,51.54681,-0.221771,1,0,0,1
394197,2005-09-13T09:15:00Z,Brent,51.54681,-0.221771,1,0,0,1
117507,2009-03-04T09:00:00Z,Brent,51.555321,-0.213794,1,0,0,1
488647,2009-03-04T09:00:00Z,Brent,51.555321,-0.213794,1,0,0,1
141460,2010-05-20T17:49:00Z,Brent,51.552398,-0.314013,1,0,0,1
512600,2010-05-20T17:49:00Z,Brent,51.552398,-0.314013,1,0,0,1
117534,2009-03-12T16:22:00Z,Brent,51.546364,-0.251932,1,0,0,1
488674,2009-03-12T16:22:00Z,Brent,51.546364,-0.251932,1,0,0,1
239479,2014-11-27T08:32:00Z,Brent,51.561989,-0.31813,1,0,0,1
610619,2014-11-27T08:32:00Z,Brent,51.561989,-0.31813,1,0,0,1
213219,2013-02-05T22:20:00Z,Brent,51.543844,-0.210061,1,0,0,1
584359,2013-02-05T22:20:00Z,Brent,51.543844,-0.210061,1,0,0,1
316737,2017-12-15T20:00:00Z,Brent,51.544881,-0.261074,1,0,0,1
687877,2017-12-15T20:00:00Z,Brent,51.544881,-0.261074,1,0,0,1
213720,2013-10-25T16:30:00Z,Brent,51.53277,-0.203287,1,0,1,0
584860,2013-10-25T16:30:00Z,Brent,51.53277,-0.203287,1,0,1,0
264658,2015-11-21T15:16:00Z,Brent,51.538444,-0.198016,1,0,0,1
635798,2015-11-21T15:16:00Z,Brent,51.538444,-0.198016,1,0,0,1
213688,2013-10-12T19:38:00Z,Brent,51.547358,-0.234298,1,0,0,1
584828,2013-10-12T19:38:00Z,Brent,51.547358,-0.234298,1,0,0,1
166535,2011-01-06T17:20:00Z,Brent,51.552672,-0.314291,1,0,0,1
537675,2011-01-06T17:20:00Z,Brent,51.552672,-0.314291,1,0,0,1
213630,2013-07-21T09:27:00Z,Brent,51.552672,-0.314291,1,0,0,1
584770,2013-07-21T09:27:00Z,Brent,51.552672,-0.314291,1,0,0,1
316492,2017-10-11T21:33:00Z,Brent,51.552672,-0.314291,1,0,0,1
687632,2017-10-11T21:33:00Z,Brent,51.552672,-0.314291,1,0,0,1
357432,2019-06-28T16:21:00Z,Brent,51.553032,-0.224154,1,0,0,1
728572,2019-06-28T16:21:00Z,Brent,51.553032,-0.224154,1,0,0,1
166131,2011-06-30T17:50:00Z,Brent,51.550555,-0.298503,1,0,0,1
166548,2011-04-15T09:16:00Z,Brent,51.550555,-0.298503,1,0,0,1
537271,2011-06-30T17:50:00Z,Brent,51.550555,-0.298503,1,0,0,1
537688,2011-04-15T09:16:00Z,Brent,51.550555,-0.298503,1,0,0,1
190342,2012-07-24T19:50:00Z,Brent,51.550555,-0.298503,1,0,0,1
561482,2012-07-24T19:50:00Z,Brent,51.550555,-0.298503,1,0,0,1
47784,2006-02-13T13:00:00Z,Brent,51.581805,-0.314223,1,0,0,1
418924,2006-02-13T13:00:00Z,Brent,51.581805,-0.314223,1,0,0,1
356548,2019-06-15T20:00:00Z,Brent,51.581402,-0.318063,1,0,0,1
727688,2019-06-15T20:00:00Z,Brent,51.581402,-0.318063,1,0,0,1
94810,2008-04-18T13:30:00Z,Brent,51.5633,-0.260083,1,0,1,0
465950,2008-04-18T13:30:00Z,Brent,51.5633,-0.260083,1,0,1,0
442566,2007-09-13T07:30:00Z,Brent,51.555869,-0.250125,1,0,0,1
71426,2007-09-13T07:30:00Z,Brent,51.555869,-0.250125,1,0,0,1
190684,2012-09-14T17:45:00Z,Brent,51.555869,-0.21435,1,0,0,1
561824,2012-09-14T17:45:00Z,Brent,51.555869,-0.21435,1,0,0,1
190748,2012-11-05T07:10:00Z,Brent,51.539798,-0.300779,1,0,1,0
561888,2012-11-05T07:10:00Z,Brent,51.539798,-0.300779,1,0,1,0
166097,2011-05-07T17:47:00Z,Brent,51.548352,-0.240605,1,0,0,1
537237,2011-05-07T17:47:00Z,Brent,51.548352,-0.240605,1,0,0,1
190712,2012-04-26T16:30:00Z,Brent,51.548352,-0.240605,1,0,0,1
561852,2012-04-26T16:30:00Z,Brent,51.548352,-0.240605,1,0,0,1
316489,2017-10-09T17:45:00Z,Brent,51.551909,-0.31129,1,0,1,0
687629,2017-10-09T17:45:00Z,Brent,51.551909,-0.31129,1,0,1,0
239487,2014-11-12T08:17:00Z,Brent,51.586356,-0.293124,1,0,0,1
610627,2014-11-12T08:17:00Z,Brent,51.586356,-0.293124,1,0,0,1
342130,2018-06-10T15:30:00Z,Brent,51.541915,-0.25513,1,0,0,1
713270,2018-06-10T15:30:00Z,Brent,51.541915,-0.25513,1,0,0,1
94801,2008-04-11T19:15:00Z,Brent,51.55502,-0.229529,1,0,0,1
465941,2008-04-11T19:15:00Z,Brent,51.55502,-0.229529,1,0,0,1
348210,2019-02-11T08:50:00Z,Brent,51.568168,-0.239148,1,0,0,1
719350,2019-02-11T08:50:00Z,Brent,51.568168,-0.239148,1,0,0,1
117780,2009-08-08T14:41:00Z,Brent,51.545112,-0.252412,1,0,0,1
488920,2009-08-08T14:41:00Z,Brent,51.545112,-0.252412,1,0,0,1
94757,2008-03-06T16:51:00Z,Brent,51.535521,-0.297334,1,0,0,1
465897,2008-03-06T16:51:00Z,Brent,51.535521,-0.297334,1,0,0,1
362648,2019-09-12T07:15:00Z,Brent,51.543312,-0.295067,1,0,0,1
733788,2019-09-12T07:15:00Z,Brent,51.543312,-0.295067,1,0,0,1
141643,2010-08-12T22:20:00Z,Brent,51.564611,-0.239401,1,0,0,1
512783,2010-08-12T22:20:00Z,Brent,51.564611,-0.239401,1,0,0,1
190170,2012-04-27T09:20:00Z,Brent,51.564611,-0.239401,1,0,0,1
561310,2012-04-27T09:20:00Z,Brent,51.564611,-0.239401,1,0,0,1
213623,2013-09-18T08:25:00Z,Brent,51.564611,-0.239401,1,0,0,1
584763,2013-09-18T08:25:00Z,Brent,51.564611,-0.239401,1,0,0,1
166432,2011-12-05T22:00:00Z,Brent,51.541555,-0.297974,1,0,0,1
537572,2011-12-05T22:00:00Z,Brent,51.541555,-0.297974,1,0,0,1
213732,2013-10-14T07:00:00Z,Brent,51.585953,-0.290108,1,0,0,1
584872,2013-10-14T07:00:00Z,Brent,51.585953,-0.290108,1,0,0,1
190522,2012-10-25T12:00:00Z,Brent,51.533318,-0.203842,1,0,0,1
561662,2012-10-25T12:00:00Z,Brent,51.533318,-0.203842,1,0,0,1
213889,2013-12-11T07:10:00Z,Brent,51.533318,-0.203842,1,0,0,1
585029,2013-12-11T07:10:00Z,Brent,51.533318,-0.203842,1,0,0,1
316592,2017-11-08T14:30:00Z,Brent,51.547863,-0.260254,1,0,1,0
687732,2017-11-08T14:30:00Z,Brent,51.547863,-0.260254,1,0,1,0
94848,2008-06-04T10:35:00Z,Brent,51.537509,-0.249099,1,0,0,1
465988,2008-06-04T10:35:00Z,Brent,51.537509,-0.249099,1,0,0,1
316353,2017-08-20T02:00:00Z,Brent,51.532512,-0.233719,1,0,1,0
687493,2017-08-20T02:00:00Z,Brent,51.532512,-0.233719,1,0,1,0
264160,2015-03-25T15:15:00Z,Brent,51.551377,-0.280876,1,0,0,1
635300,2015-03-25T15:15:00Z,Brent,51.551377,-0.280876,1,0,0,1
189967,2012-03-09T16:05:00Z,Brent,51.530755,-0.230471,1,0,0,1
561107,2012-03-09T16:05:00Z,Brent,51.530755,-0.230471,1,0,0,1
47842,2006-01-10T08:10:00Z,Brent,51.541426,-0.210733,1,0,0,1
418982,2006-01-10T08:10:00Z,Brent,51.541426,-0.210733,1,0,0,1
190467,2012-07-26T08:00:00Z,Brent,51.541426,-0.210733,1,0,0,1
561607,2012-07-26T08:00:00Z,Brent,51.541426,-0.210733,1,0,0,1
342665,2018-12-03T08:43:00Z,Brent,51.541426,-0.210733,1,0,0,1
713805,2018-12-03T08:43:00Z,Brent,51.541426,-0.210733,1,0,0,1
118098,2009-08-13T14:00:00Z,Brent,51.582944,-0.262797,1,0,1,0
489238,2009-08-13T14:00:00Z,Brent,51.582944,-0.262797,1,0,1,0
264272,2015-06-04T11:37:00Z,Brent,51.533592,-0.239733,1,0,0,1
